2024-5-21 0:1:58  2024,05,21,00,01,37,121.213823,25.046918,74.624,18219,1.411,3.892,11.825,26.500,71.900,0.407,0.534,Node4,0,0
2024-5-21 0:2:38  2024,05,21,00,02,14,121.213823,25.046918,74.624,18220,1.762,3.963,11.916,26.500,72.000,0.406,0.533,Node4,0,0
2024-5-21 0:3:14  2024,05,21,00,02,52,121.213823,25.046918,74.624,18221,1.733,4.044,12.016,26.500,72.100,0.406,0.531,Node4,0,0
2024-5-21 0:3:51  2024,05,21,00,03,30,121.213823,25.046918,74.624,18222,1.825,4.187,12.248,26.500,72.200,0.406,0.531,Node4,0,0
2024-5-21 0:4:29  2024,05,21,00,04,07,121.213823,25.046918,74.624,18223,0.843,4.320,12.959,26.500,72.400,0.407,0.529,Node4,0,0
2024-5-21 0:5:9  2024,05,21,00,04,45,121.213823,25.046918,74.624,18224,1.992,4.352,13.006,26.500,72.500,0.407,0.529,Node4,0,0
2024-5-21 0:6:9  2024,05,21,00,05,39,121.213823,25.046918,74.624,18225,2.200,4.407,13.066,26.500,72.600,0.407,0.528,Node4,0,0
2024-5-21 0:7:4  2024,05,21,00,06,34,121.213823,25.046918,74.624,18226,1.398,4.534,13.221,26.500,72.700,0.406,0.527,Node4,0,0
2024-5-21 0:7:59  2024,05,21,00,07,29,121.213823,25.046918,74.624,18227,1.818,4.579,13.322,26.500,72.800,0.406,0.526,Node4,0,0
2024-5-21 0:8:53  2024,05,21,00,08,24,121.213823,25.046918,74.624,18228,2.269,4.711,13.491,26.500,72.900,0.406,0.525,Node4,0,0
2024-5-21 0:9:46  2024,05,21,00,09,19,121.213823,25.046918,74.624,18229,0.816,4.957,13.907,26.500,73.000,0.406,0.524,Node4,0,0
2024-5-21 0:10:43  2024,05,21,00,10,14,121.213823,25.046918,74.624,18230,1.326,4.991,14.158,26.500,73.100,0.407,0.523,Node4,0,0
2024-5-21 0:11:38  2024,05,21,00,11,09,121.213823,25.046918,74.624,18231,1.088,5.079,14.278,26.375,73.200,0.407,0.522,Node4,0,0
2024-5-21 0:12:31  2024,05,21,00,12,04,121.213823,25.046918,74.624,18232,1.703,5.103,14.314,26.375,73.400,0.407,0.521,Node4,0,0
2024-5-21 0:13:29  2024,05,21,00,12,59,121.213823,25.046918,74.624,18233,1.309,5.167,14.600,26.375,73.500,0.407,0.520,Node4,0,0
2024-5-21 0:14:18  2024,05,21,00,13,54,121.213823,25.046918,74.624,18234,1.479,5.284,14.993,26.375,73.500,0.407,0.519,Node4,0,0
2024-5-21 0:15:16  2024,05,21,00,14,49,121.213823,25.046918,74.624,18235,1.159,5.248,14.893,26.375,73.600,0.407,0.518,Node4,0,0
2024-5-21 0:16:9  2024,05,21,00,15,44,121.213823,25.046918,74.624,18236,1.646,5.323,14.526,26.375,73.700,0.407,0.517,Node4,0,0
2024-5-21 0:17:3  2024,05,21,00,16,40,121.213823,25.046918,74.624,18237,2.089,5.475,14.772,26.375,73.700,0.407,0.516,Node4,0,0
2024-5-21 0:18:0  2024,05,21,00,17,35,121.213823,25.046918,74.624,18238,1.669,5.702,15.371,26.375,73.800,0.407,0.515,Node4,0,0
2024-5-21 0:18:55  2024,05,21,00,18,30,121.213823,25.046918,74.624,18239,1.723,5.749,15.440,26.375,73.900,0.407,0.514,Node4,0,0
2024-5-21 0:19:48  2024,05,21,00,19,25,121.213823,25.046918,74.624,18240,0.764,5.848,15.560,26.375,74.000,0.407,0.513,Node4,0,0
2024-5-21 0:20:41  2024,05,21,00,20,20,121.213823,25.046918,74.624,18241,1.124,5.738,15.317,26.375,74.000,0.407,0.512,Node4,0,0
2024-5-21 0:21:38  2024,05,21,00,21,15,121.213823,25.046918,74.624,18242,1.259,5.797,15.394,26.375,74.100,0.407,0.512,Node4,0,0
2024-5-21 0:22:35  2024,05,21,00,22,10,121.213823,25.046918,74.624,18243,1.423,6.042,15.994,26.375,74.100,0.407,0.511,Node4,0,0
2024-5-21 0:23:30  2024,05,21,00,23,05,121.213823,25.046918,74.624,18244,1.536,6.174,16.175,26.375,74.200,0.407,0.510,Node4,0,0
2024-5-21 0:24:24  2024,05,21,00,24,00,121.213823,25.046918,74.624,18245,2.179,6.297,16.898,26.375,74.200,0.407,0.509,Node4,0,0
2024-5-21 0:25:20  2024,05,21,00,24,55,121.213823,25.046918,74.624,18246,1.068,6.461,17.113,26.375,74.300,0.408,0.508,Node4,0,0
2024-5-21 0:26:14  2024,05,21,00,25,50,121.213823,25.046918,74.624,18247,0.769,6.477,17.135,26.375,74.300,0.408,0.507,Node4,0,0
2024-5-21 0:27:9  2024,05,21,00,26,45,121.213823,25.046918,74.624,18248,0.967,6.529,17.206,26.375,74.400,0.408,0.506,Node4,0,0
2024-5-21 0:28:2  2024,05,21,00,27,40,121.213823,25.046918,74.624,18249,1.009,6.532,17.161,26.375,74.400,0.409,0.505,Node4,0,0
2024-5-21 0:29:0  2024,05,21,00,28,35,121.213823,25.046918,74.624,18250,1.767,6.543,17.173,26.375,74.500,0.409,0.505,Node4,0,0
2024-5-21 0:29:55  2024,05,21,00,29,30,121.213823,25.046918,74.624,18251,1.583,6.688,17.371,26.375,74.600,0.409,0.504,Node4,0,0
2024-5-21 0:30:47  2024,05,21,00,30,25,121.213823,25.046918,74.624,18252,0.922,6.803,17.509,26.375,74.600,0.409,0.503,Node4,0,0
2024-5-21 0:31:42  2024,05,21,00,31,20,121.213823,25.046918,74.624,18253,1.472,6.797,17.501,26.375,74.700,0.409,0.502,Node4,0,0
2024-5-21 0:32:40  2024,05,21,00,32,16,121.213823,25.046918,74.624,18254,1.566,6.850,17.561,26.250,74.800,0.409,0.502,Node4,0,0
2024-5-21 0:33:32  2024,05,21,00,33,11,121.213823,25.046918,74.624,18255,1.582,7.008,17.826,26.250,74.800,0.410,0.501,Node4,0,0
2024-5-21 0:34:28  2024,05,21,00,34,06,121.213823,25.046918,74.624,18256,1.118,6.985,17.741,26.250,74.900,0.410,0.500,Node4,0,0
2024-5-21 0:35:25  2024,05,21,00,35,01,121.213823,25.046918,74.624,18257,1.002,6.964,16.200,26.250,75.000,0.410,0.499,Node4,0,0
2024-5-21 0:36:18  2024,05,21,00,35,56,121.213823,25.046918,74.624,18258,1.664,6.930,16.116,26.250,75.000,0.410,0.499,Node4,0,0
2024-5-21 0:37:13  2024,05,21,00,36,51,121.213823,25.046918,74.624,18259,1.508,7.006,16.212,26.250,75.100,0.410,0.498,Node4,0,0
2024-5-21 0:38:10  2024,05,21,00,37,46,121.213823,25.046918,74.624,18260,0.874,7.010,17.937,26.250,75.100,0.410,0.497,Node4,0,0
2024-5-21 0:39:6  2024,05,21,00,38,41,121.213823,25.046918,74.624,18261,1.197,7.122,17.636,26.250,75.200,0.410,0.496,Node4,0,0
2024-5-21 0:39:59  2024,05,21,00,39,36,121.213823,25.046918,74.624,18262,1.058,7.046,17.482,26.250,75.200,0.410,0.496,Node4,0,0
2024-5-21 0:40:55  2024,05,21,00,40,31,121.213823,25.046918,74.624,18263,0.953,7.116,17.775,26.250,75.200,0.410,0.495,Node4,0,0
2024-5-21 0:41:50  2024,05,21,00,41,26,121.213823,25.046918,74.624,18264,0.757,7.160,17.835,26.250,75.300,0.410,0.494,Node4,0,0
2024-5-21 0:42:46  2024,05,21,00,42,21,121.213823,25.046918,74.624,18265,0.683,7.157,17.837,26.250,75.400,0.410,0.494,Node4,0,0
2024-5-21 0:43:40  2024,05,21,00,43,16,121.213823,25.046918,74.624,18266,1.643,7.109,17.580,26.250,75.400,0.411,0.493,Node4,0,0
2024-5-21 0:44:36  2024,05,21,00,44,11,121.213823,25.046918,74.624,18267,1.316,7.313,17.913,26.250,75.400,0.411,0.492,Node4,0,0
2024-5-21 0:45:31  2024,05,21,00,45,06,121.213823,25.046918,74.624,18268,1.184,7.359,17.965,26.250,75.400,0.411,0.491,Node4,0,0
2024-5-21 0:46:23  2024,05,21,00,46,01,121.213823,25.046918,74.624,18269,1.078,7.248,16.749,26.250,75.500,0.411,0.491,Node4,0,0
2024-5-21 0:47:19  2024,05,21,00,46,56,121.213823,25.046918,74.624,18270,1.411,7.261,18.548,26.250,75.500,0.411,0.490,Node4,0,0
2024-5-21 0:48:16  2024,05,21,00,47,51,121.213823,25.046918,74.624,18271,1.389,7.204,18.475,26.250,75.500,0.412,0.489,Node4,0,0
2024-5-21 0:49:11  2024,05,21,00,48,47,121.213823,25.046918,74.624,18272,0.529,7.194,17.473,26.250,75.600,0.412,0.488,Node4,0,0
2024-5-21 0:50:3  2024,05,21,00,49,42,121.213823,25.046918,74.624,18273,1.363,7.134,17.358,26.250,75.600,0.412,0.488,Node4,0,0
2024-5-21 0:51:2  2024,05,21,00,50,37,121.213823,25.046918,74.624,18274,1.229,7.096,17.808,26.250,75.600,0.412,0.487,Node4,0,0
2024-5-21 0:51:57  2024,05,21,00,51,32,121.213823,25.046918,74.624,18275,1.238,7.158,17.941,26.250,75.700,0.412,0.486,Node4,0,0
2024-5-21 0:52:51  2024,05,21,00,52,27,121.213823,25.046918,74.624,18276,1.443,7.063,17.264,26.250,75.700,0.412,0.485,Node4,0,0
2024-5-21 0:53:46  2024,05,21,00,53,22,121.213823,25.046918,74.624,18277,1.060,7.109,17.331,26.375,75.800,0.413,0.485,Node4,0,0
2024-5-21 0:54:41  2024,05,21,00,54,17,121.213823,25.046918,74.624,18278,1.116,6.964,17.045,26.375,75.800,0.413,0.484,Node4,0,0
2024-5-21 0:55:36  2024,05,21,00,55,12,121.213823,25.046918,74.624,18279,1.278,6.936,17.017,26.375,75.800,0.413,0.483,Node4,0,0
2024-5-21 0:56:32  2024,05,21,00,56,07,121.213823,25.046918,74.624,18280,2.114,6.888,16.952,26.375,75.800,0.414,0.483,Node4,0,0
2024-5-21 0:57:24  2024,05,21,00,57,02,121.213823,25.046918,74.624,18281,1.047,7.161,17.722,26.375,75.800,0.414,0.482,Node4,0,0
2024-5-21 0:58:19  2024,05,21,00,57,57,121.213823,25.046918,74.624,18282,2.782,7.111,17.617,26.375,75.800,0.415,0.482,Node4,0,0
2024-5-21 0:59:14  2024,05,21,00,58,52,121.213823,25.046918,74.624,18283,1.429,7.290,17.374,26.375,75.800,0.415,0.481,Node4,0,0
2024-5-21 1:0:12  2024,05,21,00,59,47,121.213823,25.046918,74.624,18284,0.978,7.345,17.486,26.375,75.800,0.415,0.481,Node4,0,0
2024-5-21 1:1:7  2024,05,21,01,00,42,121.213823,25.046918,74.624,18285,1.360,7.304,17.442,26.375,75.900,0.415,0.480,Node4,0,0
2024-5-21 1:2:2  2024,05,21,01,01,37,121.213823,25.046918,74.624,18286,1.843,7.254,17.388,26.375,75.900,0.415,0.480,Node4,0,0
2024-5-21 1:2:54  2024,05,21,01,02,32,121.213823,25.046918,74.624,18287,1.807,7.379,17.613,26.375,75.900,0.415,0.478,Node4,0,0
