2024-5-21 0:3:44  2024,05,21,00,03,13,121.266059,25.093865,38.027,3643,1.800,7.173,28.224,26.625,70.600,0.329,0.421,Node3,0,0
2024-5-21 0:4:22  2024,05,21,00,03,55,121.266059,25.093865,38.027,3644,1.316,7.172,27.688,26.625,70.700,0.329,0.421,Node3,0,0
2024-5-21 0:6:35  2024,05,21,00,06,08,121.266059,25.093865,38.027,3647,2.086,7.120,27.570,26.625,70.700,0.329,0.421,Node3,0,0
2024-5-21 0:9:33  2024,05,21,00,09,09,121.266059,25.093865,38.027,3651,2.072,7.663,26.442,26.625,70.800,0.329,0.420,Node3,0,0
2024-5-21 0:10:33  2024,05,21,00,10,02,121.266059,25.093865,38.027,3652,1.350,7.714,25.893,26.625,70.800,0.329,0.420,Node3,0,0
2024-5-21 0:12:44  2024,05,21,00,12,22,121.266059,25.093865,38.027,3654,1.451,7.813,26.725,26.625,70.800,0.329,0.420,Node3,0,0
2024-5-21 0:14:13  2024,05,21,00,13,47,121.266059,25.093865,38.027,3656,1.580,7.797,26.692,26.625,70.900,0.329,0.419,Node3,0,0
2024-5-21 0:15:47  2024,05,21,00,14,37,121.266059,25.093865,38.027,3657,2.091,7.837,26.985,26.625,71.000,0.329,0.419,Node3,0,0
2024-5-21 0:17:13  2024,05,21,00,16,45,121.266059,25.093865,38.027,3659,1.529,7.980,27.221,26.625,71.100,0.329,0.419,Node3,0,0
2024-5-21 0:17:50  2024,05,21,00,17,28,121.266059,25.093865,38.027,3660,2.257,7.904,27.125,26.625,71.100,0.329,0.419,Node3,0,0
2024-5-21 0:18:47  2024,05,21,00,18,18,121.266059,25.093865,38.027,3661,1.086,7.965,27.244,26.625,71.200,0.329,0.419,Node3,0,0
2024-5-21 0:20:23  2024,05,21,00,19,13,121.266059,25.093865,38.027,3662,1.841,8.031,27.593,26.625,71.200,0.329,0.418,Node3,0,0
2024-5-21 0:23:22  2024,05,21,00,22,56,121.266059,25.093865,38.027,3666,2.426,7.822,25.894,26.500,71.400,0.329,0.417,Node3,0,0
2024-5-21 0:24:18  2024,05,21,00,23,48,121.266059,25.093865,38.027,3667,1.178,7.782,25.221,26.500,71.500,0.329,0.416,Node3,0,0
2024-5-21 0:27:29  2024,05,21,00,26,55,121.266059,25.093865,38.027,3670,1.771,7.725,24.875,26.500,71.500,0.329,0.416,Node3,0,0
2024-5-21 0:28:50  2024,05,21,00,28,26,121.266059,25.093865,38.027,3672,1.939,7.756,22.443,26.500,71.600,0.329,0.415,Node3,0,0
2024-5-21 0:30:29  2024,05,21,00,29,18,121.266059,25.093865,38.027,3673,1.432,7.798,22.556,26.500,71.600,0.329,0.415,Node3,0,0
2024-5-21 0:31:0  2024,05,21,00,30,38,121.266059,25.093865,38.027,3674,1.635,7.712,17.776,26.500,71.700,0.329,0.415,Node3,0,0
2024-5-21 0:32:23  2024,05,21,00,31,16,121.266059,25.093865,38.027,3675,1.532,7.632,17.624,26.500,71.700,0.329,0.415,Node3,0,0
2024-5-21 0:32:57  2024,05,21,00,32,35,121.266059,25.093865,38.027,3676,1.272,7.642,17.643,26.500,71.700,0.329,0.415,Node3,0,0
