2024-5-20 0:1:50  2024,05,20,00,01,24,121.212708,25.048257,73.315,5419,0.638,4.507,8.514,26.875,64.200,0.305,0.119,Node3,0,0
2024-5-20 0:2:30  2024,05,20,00,02,01,121.212708,25.048257,73.315,5420,1.262,4.551,8.581,26.875,64.200,0.305,0.119,Node3,0,0
2024-5-20 0:3:9  2024,05,20,00,02,44,121.212708,25.048257,73.315,5421,0.662,4.603,9.345,26.875,64.200,0.305,0.119,Node3,0,0
2024-5-20 0:3:43  2024,05,20,00,03,22,121.212708,25.048257,73.315,5422,1.348,4.466,9.162,26.875,64.200,0.305,0.119,Node3,0,0
2024-5-20 0:4:20  2024,05,20,00,03,59,121.212708,25.048257,73.315,5423,1.442,4.464,9.108,26.875,64.200,0.305,0.118,Node3,0,0
2024-5-20 0:5:14  2024,05,20,00,04,53,121.212708,25.048257,73.315,5424,1.137,4.445,9.087,26.875,64.200,0.305,0.118,Node3,0,0
2024-5-20 0:6:10  2024,05,20,00,05,48,121.212708,25.048257,73.315,5425,1.404,4.489,9.964,26.875,64.200,0.306,0.118,Node3,0,0
2024-5-20 0:7:5  2024,05,20,00,06,44,121.212708,25.048257,73.315,5426,1.368,4.590,10.164,26.875,64.200,0.306,0.118,Node3,0,0
2024-5-20 0:8:0  2024,05,20,00,07,39,121.212708,25.048257,73.315,5427,2.007,4.561,10.118,26.875,64.200,0.306,0.118,Node3,0,0
2024-5-20 0:8:55  2024,05,20,00,08,34,121.212708,25.048257,73.315,5428,1.220,4.637,10.218,26.875,64.200,0.306,0.118,Node3,0,0
2024-5-20 0:10:37  2024,05,20,00,09,29,121.212708,25.048257,73.315,5429,2.062,4.714,10.321,26.875,64.200,0.306,0.118,Node3,0,0
2024-5-20 0:11:17  2024,05,20,00,10,49,121.212708,25.048257,73.315,5430,1.190,4.654,10.179,26.875,64.200,0.306,0.118,Node3,0,0
2024-5-20 0:11:50  2024,05,20,00,11,27,121.212708,25.048257,73.315,5431,1.514,4.556,10.665,26.875,64.200,0.306,0.118,Node3,0,0
2024-5-20 0:12:39  2024,05,20,00,12,15,121.212708,25.048257,73.315,5432,1.245,4.582,10.692,26.875,64.200,0.306,0.118,Node3,0,0
