2024-5-20 0:2:3  2024,05,20,00,01,43,121.208016,25.051320,48.791,6820,1.095,3.434,7.649,27.375,61.100,0.159,0.410,Node1,0,0
2024-5-20 0:2:40  2024,05,20,00,02,20,121.208016,25.051320,48.791,6821,0.935,3.408,7.621,27.375,61.100,0.159,0.410,Node1,0,0
2024-5-20 0:3:19  2024,05,20,00,02,58,121.208016,25.051320,48.791,6822,1.203,3.389,7.548,27.375,61.100,0.159,0.410,Node1,0,0
2024-5-20 0:4:5  2024,05,20,00,03,42,121.208016,25.051320,48.791,6823,0.857,3.303,5.671,27.375,61.100,0.159,0.410,Node1,0,0
2024-5-20 0:5:0  2024,05,20,00,04,37,121.208016,25.051320,48.791,6824,1.041,3.257,5.620,27.375,61.200,0.159,0.411,Node1,0,0
2024-5-20 0:5:54  2024,05,20,00,05,33,121.208016,25.051320,48.791,6825,1.193,3.172,4.972,27.375,61.100,0.159,0.411,Node1,0,0
2024-5-20 0:6:47  2024,05,20,00,06,28,121.208016,25.051320,48.791,6826,1.405,3.193,5.006,27.375,61.200,0.158,0.411,Node1,0,0
2024-5-20 0:7:44  2024,05,20,00,07,23,121.208016,25.051320,48.791,6827,0.768,3.126,4.721,27.375,61.200,0.158,0.411,Node1,0,0
2024-5-20 0:8:42  2024,05,20,00,08,19,121.208016,25.051320,48.791,6828,1.898,3.108,4.700,27.375,61.100,0.158,0.411,Node1,0,0
2024-5-20 0:9:36  2024,05,20,00,09,14,121.208016,25.051320,48.791,6829,1.334,3.124,4.707,27.375,61.100,0.158,0.411,Node1,0,0
2024-5-20 0:10:32  2024,05,20,00,10,09,121.208016,25.051320,48.791,6830,1.322,3.067,4.101,27.375,61.100,0.158,0.411,Node1,0,0
2024-5-20 0:11:27  2024,05,20,00,11,04,121.208016,25.051320,48.791,6831,0.794,3.037,4.056,27.375,61.000,0.158,0.411,Node1,0,0
2024-5-20 0:12:22  2024,05,20,00,12,00,121.208016,25.051320,48.791,6832,1.369,3.066,4.102,27.375,61.000,0.158,0.411,Node1,0,0
2024-5-20 0:13:16  2024,05,20,00,12,55,121.208016,25.051320,48.791,6833,1.388,3.084,4.120,27.375,61.000,0.157,0.411,Node1,0,0
2024-5-20 0:14:10  2024,05,20,00,13,50,121.208016,25.051320,48.791,6834,1.152,3.150,4.204,27.375,61.000,0.157,0.411,Node1,0,0
2024-5-20 0:15:8  2024,05,20,00,14,46,121.208016,25.051320,48.791,6835,0.490,3.027,4.006,27.375,61.000,0.157,0.411,Node1,0,0
2024-5-20 0:16:3  2024,05,20,00,15,41,121.208016,25.051320,48.791,6836,1.912,2.916,3.759,27.375,61.000,0.157,0.411,Node1,0,0
2024-5-20 0:16:57  2024,05,20,00,16,36,121.208016,25.051320,48.791,6837,1.710,2.941,3.725,27.375,61.000,0.158,0.411,Node1,0,0
2024-5-20 0:17:54  2024,05,20,00,17,31,121.208016,25.051320,48.791,6838,1.171,2.993,3.783,27.375,61.000,0.158,0.411,Node1,0,0
2024-5-20 0:18:49  2024,05,20,00,18,27,121.208016,25.051320,48.791,6839,0.982,3.053,3.916,27.375,61.000,0.158,0.411,Node1,0,0
2024-5-20 0:19:45  2024,05,20,00,19,22,121.208016,25.051320,48.791,6840,1.171,3.155,4.160,27.375,61.000,0.157,0.412,Node1,0,0
2024-5-20 0:20:37  2024,05,20,00,20,17,121.208016,25.051320,48.791,6841,0.996,3.163,4.167,27.375,61.000,0.158,0.411,Node1,0,0
2024-5-20 0:21:33  2024,05,20,00,21,13,121.208016,25.051320,48.791,6842,1.003,3.177,4.195,27.375,61.000,0.158,0.412,Node1,0,0
2024-5-20 0:22:29  2024,05,20,00,22,08,121.208016,25.051320,48.791,6843,0.908,3.180,4.198,27.375,61.000,0.158,0.412,Node1,0,0
2024-5-20 0:23:26  2024,05,20,00,23,03,121.208016,25.051320,48.791,6844,1.079,3.177,4.195,27.375,61.000,0.158,0.412,Node1,0,0
2024-5-20 0:24:20  2024,05,20,00,23,58,121.208016,25.051320,48.791,6845,1.196,3.127,4.128,27.375,61.000,0.158,0.412,Node1,0,0
2024-5-20 0:25:16  2024,05,20,00,24,54,121.208016,25.051320,48.791,6846,0.901,3.174,4.203,27.375,61.000,0.158,0.412,Node1,0,0
2024-5-20 0:26:9  2024,05,20,00,25,49,121.208016,25.051320,48.791,6847,1.372,3.168,4.198,27.375,61.000,0.158,0.412,Node1,0,0
2024-5-20 0:27:3  2024,05,20,00,26,44,121.208016,25.051320,48.791,6848,0.937,3.165,4.182,27.375,61.000,0.157,0.412,Node1,0,0
2024-5-20 0:28:2  2024,05,20,00,27,40,121.208016,25.051320,48.791,6849,0.913,3.148,4.163,27.375,61.000,0.158,0.412,Node1,0,0
2024-5-20 0:28:58  2024,05,20,00,28,35,121.208016,25.051320,48.791,6850,0.703,3.045,3.831,27.375,61.000,0.158,0.412,Node1,0,0
2024-5-20 0:29:50  2024,05,20,00,29,30,121.208016,25.051320,48.791,6851,1.366,2.985,3.753,27.375,61.000,0.158,0.413,Node1,0,0
2024-5-20 0:30:48  2024,05,20,00,30,26,121.208016,25.051320,48.791,6852,0.596,2.987,3.742,27.375,61.000,0.158,0.413,Node1,0,0
