2024-5-20 0:7:24  2024,05,20,00,06,55,121.266255,25.094031,27.981,2079,1.165,5.475,11.217,26.875,63.700,0.329,0.448,Node3,0,0
2024-5-20 0:8:51  2024,05,20,00,08,26,121.266255,25.094031,27.981,2081,1.216,5.257,10.411,26.875,63.700,0.329,0.448,Node3,0,0
2024-5-20 0:10:17  2024,05,20,00,09,03,121.266255,25.094031,27.981,2082,1.425,5.203,10.339,26.875,63.700,0.329,0.448,Node3,0,0
2024-5-20 0:10:59  2024,05,20,00,10,28,121.266255,25.094031,27.981,2083,1.476,5.197,10.402,26.875,63.700,0.329,0.447,Node3,0,0
2024-5-20 0:15:23  2024,05,20,00,14,57,121.266255,25.094031,27.981,2088,0.756,5.054,9.578,26.875,63.800,0.329,0.445,Node3,0,0
2024-5-20 0:17:32  2024,05,20,00,16,22,121.266255,25.094031,27.981,2090,1.741,5.063,10.276,26.875,63.800,0.329,0.445,Node3,0,0
2024-5-20 0:18:7  2024,05,20,00,17,42,121.266255,25.094031,27.981,2091,2.415,4.979,10.487,26.875,63.800,0.329,0.445,Node3,0,0
2024-5-20 0:19:35  2024,05,20,00,19,07,121.266255,25.094031,27.981,2093,0.767,5.024,10.461,26.875,63.800,0.328,0.445,Node3,0,0
2024-5-20 0:20:26  2024,05,20,00,20,02,121.266255,25.094031,27.981,2094,1.414,5.000,10.434,26.875,63.800,0.328,0.445,Node3,0,0
2024-5-20 0:35:39  2024,05,20,00,35,14,121.266255,25.094031,27.981,2110,0.809,4.657,11.065,26.875,63.700,0.328,0.447,Node3,0,0
2024-5-20 0:43:51  2024,05,20,00,43,27,121.266255,25.094031,27.981,2119,2.028,4.505,14.254,26.875,63.700,0.328,0.449,Node3,0,0
2024-5-20 0:45:18  2024,05,20,00,44,53,121.266255,25.094031,27.981,2121,1.080,4.578,14.394,26.875,63.700,0.328,0.450,Node3,0,0
2024-5-20 0:46:8  2024,05,20,00,45,44,121.266255,25.094031,27.981,2122,1.688,4.514,14.251,26.875,63.700,0.328,0.450,Node3,0,0
2024-5-20 0:47:14  2024,05,20,00,46,39,121.266255,25.094031,27.981,2123,0.982,4.528,12.292,26.875,63.800,0.328,0.451,Node3,0,0
2024-5-20 0:49:15  2024,05,20,00,48,51,121.266255,25.094031,27.981,2125,1.519,4.471,12.230,26.875,63.800,0.328,0.451,Node3,0,0
2024-5-20 0:50:9  2024,05,20,00,49,29,121.266255,25.094031,27.981,2126,1.352,4.551,12.351,26.875,63.800,0.328,0.451,Node3,0,0
2024-5-20 0:51:23  2024,05,20,00,50,54,121.266255,25.094031,27.981,2127,1.577,4.517,12.314,26.875,63.800,0.328,0.451,Node3,0,0
2024-5-20 0:55:10  2024,05,20,00,54,00,121.266255,25.094031,27.981,2131,1.570,4.295,11.942,26.875,63.800,0.328,0.451,Node3,0,0
2024-5-20 0:55:50  2024,05,20,00,55,25,121.266255,25.094031,27.981,2132,1.228,4.457,12.402,26.875,63.800,0.329,0.451,Node3,0,0
2024-5-20 0:56:26  2024,05,20,00,56,02,121.266255,25.094031,27.981,2133,0.959,4.583,12.646,26.875,63.900,0.329,0.451,Node3,0,0
2024-5-20 0:57:12  2024,05,20,00,56,45,121.266255,25.094031,27.981,2134,1.601,4.668,13.465,26.875,63.900,0.329,0.451,Node3,0,0
2024-5-20 0:58:0  2024,05,20,00,57,40,121.266255,25.094031,27.981,2135,1.357,4.566,13.280,26.875,63.900,0.329,0.452,Node3,0,0
2024-5-20 0:59:11  2024,05,20,00,58,35,121.266255,25.094031,27.981,2136,1.048,4.587,13.303,26.875,63.900,0.329,0.452,Node3,0,0
2024-5-20 1:1:54  2024,05,20,01,01,30,121.266255,25.094031,27.981,2139,1.081,4.525,13.271,26.875,63.900,0.329,0.451,Node3,0,0
2024-5-20 1:2:34  2024,05,20,01,02,15,121.266255,25.094031,27.981,2140,1.199,4.462,13.175,26.875,63.900,0.329,0.451,Node3,0,0
2024-5-20 1:4:14  2024,05,20,01,03,10,121.266255,25.094031,27.981,2141,1.162,4.489,13.219,26.875,63.900,0.329,0.451,Node3,0,0
2024-5-20 1:4:49  2024,05,20,01,04,25,121.266255,25.094031,27.981,2142,1.411,4.480,13.208,26.875,63.900,0.329,0.451,Node3,0,0
