2024-5-21 0:1:42  2024,05,21,00,01,24,121.204280,25.051260,55.122,7063,2.939,7.045,34.486,26.500,71.000,0.277,0.382,Node2,0,0
2024-5-21 0:2:33  2024,05,21,00,02,01,121.204280,25.051260,55.122,7064,2.762,7.187,36.130,26.500,71.000,0.277,0.382,Node2,0,0
2024-5-21 0:3:6  2024,05,21,00,02,44,121.204280,25.051260,55.122,7065,1.775,7.441,36.587,26.500,71.200,0.277,0.382,Node2,0,0
2024-5-21 0:3:45  2024,05,21,00,03,22,121.204280,25.051260,55.122,7066,3.071,7.572,37.271,26.500,71.300,0.278,0.382,Node2,0,0
2024-5-21 0:4:19  2024,05,21,00,03,59,121.204280,25.051260,55.122,7067,3.486,7.848,45.021,26.500,71.400,0.278,0.382,Node2,0,0
2024-5-21 0:5:4  2024,05,21,00,04,42,121.204280,25.051260,55.122,7068,3.534,7.997,45.214,26.500,71.500,0.278,0.382,Node2,0,0
2024-5-21 0:5:59  2024,05,21,00,05,37,121.204280,25.051260,55.122,7069,2.172,8.055,49.117,26.500,71.600,0.279,0.382,Node2,0,0
2024-5-21 0:6:54  2024,05,21,00,06,32,121.204280,25.051260,55.122,7070,3.225,8.142,49.225,26.500,71.700,0.279,0.382,Node2,0,0
2024-5-21 0:7:49  2024,05,21,00,07,27,121.204280,25.051260,55.122,7071,1.805,8.559,51.077,26.500,71.800,0.278,0.382,Node2,0,0
2024-5-21 0:8:43  2024,05,21,00,08,22,121.204280,25.051260,55.122,7072,3.074,8.741,51.455,26.375,71.900,0.277,0.382,Node2,0,0
2024-5-21 0:9:36  2024,05,21,00,09,17,121.204280,25.051260,55.122,7073,1.475,8.994,52.314,26.375,72.000,0.277,0.382,Node2,0,0
2024-5-21 0:10:33  2024,05,21,00,10,12,121.204280,25.051260,55.122,7074,2.002,9.064,52.487,26.375,72.100,0.276,0.382,Node2,0,0
2024-5-21 0:11:28  2024,05,21,00,11,07,121.204280,25.051260,55.122,7075,2.323,9.208,54.081,26.375,72.200,0.275,0.382,Node2,0,0
2024-5-21 0:12:21  2024,05,21,00,12,02,121.204280,25.051260,55.122,7076,1.295,9.360,57.774,26.375,72.300,0.275,0.382,Node2,0,0
2024-5-21 0:13:19  2024,05,21,00,12,57,121.204280,25.051260,55.122,7077,1.650,9.435,57.938,26.375,72.400,0.275,0.382,Node2,0,0
2024-5-21 0:14:13  2024,05,21,00,13,52,121.204280,25.051260,55.122,7078,2.396,9.478,57.985,26.375,72.500,0.275,0.382,Node2,0,0
2024-5-21 0:15:6  2024,05,21,00,14,47,121.204280,25.051260,55.122,7079,2.433,9.686,58.528,26.375,72.600,0.275,0.382,Node2,0,0
2024-5-21 0:16:4  2024,05,21,00,15,42,121.204280,25.051260,55.122,7080,1.861,9.652,58.471,26.375,72.700,0.275,0.382,Node2,0,0
2024-5-21 0:16:58  2024,05,21,00,16,37,121.204280,25.051260,55.122,7081,2.617,9.739,58.852,26.375,72.800,0.275,0.382,Node2,0,0
2024-5-21 0:17:54  2024,05,21,00,17,32,121.204280,25.051260,55.122,7082,3.024,9.848,59.055,26.375,73.000,0.275,0.382,Node2,0,0
2024-5-21 0:18:50  2024,05,21,00,18,27,121.204280,25.051260,55.122,7083,1.827,10.196,60.364,26.375,73.100,0.276,0.382,Node2,0,0
2024-5-21 0:19:43  2024,05,21,00,19,22,121.204280,25.051260,55.122,7084,2.127,10.303,60.039,26.375,73.100,0.276,0.382,Node2,0,0
2024-5-21 0:20:36  2024,05,21,00,20,17,121.204280,25.051260,55.122,7085,2.735,10.373,60.196,26.375,73.200,0.277,0.382,Node2,0,0
2024-5-21 0:21:33  2024,05,21,00,21,13,121.204280,25.051260,55.122,7086,2.499,10.539,63.697,26.250,73.300,0.276,0.382,Node2,0,0
2024-5-21 0:22:30  2024,05,21,00,22,08,121.204280,25.051260,55.122,7087,1.838,10.609,65.413,26.250,73.400,0.276,0.382,Node2,0,0
2024-5-21 0:23:25  2024,05,21,00,23,03,121.204280,25.051260,55.122,7088,0.869,10.885,65.918,26.250,73.500,0.276,0.382,Node2,0,0
2024-5-21 0:24:19  2024,05,21,00,23,58,121.204280,25.051260,55.122,7089,2.039,10.916,66.672,26.250,73.600,0.276,0.383,Node2,0,0
2024-5-21 0:25:15  2024,05,21,00,24,53,121.204280,25.051260,55.122,7090,2.292,10.988,66.832,26.250,73.700,0.276,0.383,Node2,0,0
2024-5-21 0:26:9  2024,05,21,00,25,48,121.204280,25.051260,55.122,7091,2.145,11.130,69.325,26.250,73.700,0.275,0.383,Node2,0,0
2024-5-21 0:27:4  2024,05,21,00,26,43,121.204280,25.051260,55.122,7092,1.595,11.409,69.890,26.250,73.900,0.275,0.383,Node2,0,0
2024-5-21 0:27:57  2024,05,21,00,27,38,121.204280,25.051260,55.122,7093,1.640,11.416,69.897,26.250,73.900,0.275,0.383,Node2,0,0
2024-5-21 0:28:55  2024,05,21,00,28,33,121.204280,25.051260,55.122,7094,1.403,11.560,71.550,26.250,74.000,0.275,0.383,Node2,0,0
